# value	voltage [V]
0	0.003440
1	0.010320
2	0.016770
3	0.024080
4	0.030530
5	0.037410
6	0.044290
7	0.051170
8	0.058050
9	0.064930
10	0.071380
11	0.078260
12	0.085140
13	0.092020
14	0.098470
15	0.105350
16	0.112230
17	0.119110
18	0.125990
19	0.132440
20	0.139320
21	0.145770
22	0.152650
23	0.159530
24	0.166410
25	0.173290
26	0.180170
27	0.186620
28	0.193500
29	0.199950
30	0.206400
31	0.213280
32	0.220160
33	0.227040
34	0.233490
35	0.240370
36	0.247250
37	0.253700
38	0.260580
39	0.267030
40	0.273910
41	0.280790
42	0.287240
43	0.294120
44	0.300570
45	0.307450
46	0.313900
47	0.320350
48	0.327230
49	0.334540
50	0.340990
51	0.347440
52	0.353890
53	0.361200
54	0.367650
55	0.374100
56	0.380980
57	0.387860
58	0.394310
59	0.401190
60	0.407640
61	0.414520
62	0.420970
63	0.427420
64	0.434300
65	0.441180
66	0.447630
67	0.454080
68	0.460960
69	0.467840
70	0.474290
71	0.480740
72	0.487620
73	0.494500
74	0.500950
75	0.507400
76	0.513850
77	0.520730
78	0.527610
79	0.534060
80	0.540510
81	0.547390
82	0.554270
83	0.561150
84	0.567600
85	0.574050
86	0.580930
87	0.587380
88	0.593830
89	0.600280
90	0.607590
91	0.614040
92	0.620490
93	0.627370
94	0.633390
95	0.640270
96	0.646720
97	0.653170
98	0.660050
99	0.666930
100	0.673380
101	0.680260
102	0.686280
103	0.693160
104	0.699610
105	0.706060
106	0.712940
107	0.719820
108	0.726270
109	0.732720
110	0.738740
111	0.745620
112	0.752070
113	0.758950
114	0.765400
115	0.771850
116	0.778730
117	0.784750
118	0.791630
119	0.797650
120	0.804100
121	0.810550
122	0.817430
123	0.823450
124	0.830760
125	0.836780
126	0.843660
127	0.849250
128	0.855700
129	0.862580
130	0.869030
131	0.874190
132	0.879780
133	0.887950
134	0.892680
135	0.900420
136	0.906440
137	0.912890
138	0.919770
139	0.924070
140	0.932670
141	0.939120
142	0.943850
143	0.949870
144	0.955890
145	0.963200
146	0.970080
147	0.975240
148	0.980830
149	0.985990
150	0.993730
151	0.998890
152	1.005770
153	1.011790
154	1.018240
155	1.024260
156	1.030280
157	1.036730
158	1.042750
159	1.051350
160	1.055650
161	1.061670
162	1.070270
163	1.075430
164	1.081020
165	1.087900
166	1.093490
167	1.102520
168	1.107680
169	1.114130
170	1.120580
171	1.127890
172	1.134340
173	1.141650
174	1.147670
175	1.154980
176	1.161430
177	1.167450
178	1.175620
179	1.182070
180	1.188520
181	1.195400
182	1.202710
183	1.210020
184	1.216470
185	1.223350
186	1.229800
187	1.236680
188	1.243560
189	1.250440
190	1.257750
191	1.263340
192	1.271080
193	1.277960
194	1.283980
195	1.290860
196	1.299030
197	1.305480
198	1.311500
199	1.318810
200	1.325260
201	1.333000
202	1.339020
203	1.346330
204	1.352350
205	1.359660
206	1.366540
207	1.373420
208	1.380300
209	1.387610
210	1.393630
211	1.400940
212	1.407820
213	1.414700
214	1.420720
215	1.427600
216	1.435340
217	1.441790
218	1.448670
219	1.455120
220	1.462000
221	1.468450
222	1.474900
223	1.482210
224	1.489520
225	1.495970
226	1.502420
227	1.509300
228	1.516180
229	1.523060
230	1.529940
231	1.536390
232	1.543700
233	1.550150
234	1.557030
235	1.564770
236	1.571650
237	1.578100
238	1.584980
239	1.591430
240	1.598310
241	1.604760
242	1.612070
243	1.618520
244	1.625400
245	1.632280
246	1.639160
247	1.645180
248	1.652920
249	1.658940
250	1.665820
251	1.672700
252	1.680010
253	1.686460
254	1.693340
255	1.701510
