# value	voltage [V]
0	0.381840
1	0.388290
2	0.394740
3	0.401620
4	0.408070
5	0.414520
6	0.421400
7	0.427850
8	0.434300
9	0.441180
10	0.448060
11	0.454080
12	0.460960
13	0.467410
14	0.474290
15	0.480740
16	0.487190
17	0.494070
18	0.500950
19	0.507400
20	0.513850
21	0.520300
22	0.527180
23	0.533630
24	0.540940
25	0.546530
26	0.553840
27	0.560290
28	0.566310
29	0.573190
30	0.580070
31	0.586520
32	0.593400
33	0.599850
34	0.606730
35	0.613180
36	0.619630
37	0.626510
38	0.632960
39	0.639410
40	0.645860
41	0.652740
42	0.659620
43	0.666070
44	0.672520
45	0.678970
46	0.685420
47	0.692300
48	0.699180
49	0.705200
50	0.712080
51	0.718530
52	0.725410
53	0.731860
54	0.738310
55	0.745620
56	0.752070
57	0.758090
58	0.764970
59	0.771420
60	0.778300
61	0.784750
62	0.791200
63	0.798080
64	0.804530
65	0.810980
66	0.818290
67	0.824310
68	0.831190
69	0.837640
70	0.844090
71	0.850970
72	0.857420
73	0.864300
74	0.870750
75	0.877200
76	0.884080
77	0.890530
78	0.897410
79	0.903860
80	0.910310
81	0.916760
82	0.923210
83	0.930090
84	0.936970
85	0.943420
86	0.949870
87	0.956320
88	0.963200
89	0.970080
90	0.976530
91	0.983410
92	0.989430
93	0.996310
94	1.003190
95	1.010070
96	1.016090
97	1.022970
98	1.029850
99	1.036300
100	1.042750
101	1.049630
102	1.056080
103	1.062960
104	1.069410
105	1.076290
106	1.082310
107	1.089190
108	1.096070
109	1.102950
110	1.109400
111	1.115850
112	1.122300
113	1.129180
114	1.136060
115	1.142510
116	1.148960
117	1.156270
118	1.162720
119	1.169170
120	1.176050
121	1.182500
122	1.189380
123	1.195830
124	1.202710
125	1.209160
126	1.216040
127	1.222920
128	1.229370
129	1.236250
130	1.243130
131	1.249580
132	1.256460
133	1.262910
134	1.269790
135	1.276670
136	1.283120
137	1.289570
138	1.296450
139	1.303330
140	1.309350
141	1.316660
142	1.323110
143	1.329560
144	1.336440
145	1.343320
146	1.349770
147	1.356220
148	1.362670
149	1.369980
150	1.376430
151	1.383310
152	1.389760
153	1.396210
154	1.403090
155	1.409970
156	1.416420
157	1.423300
158	1.429750
159	1.436630
160	1.443510
161	1.450390
162	1.456410
163	1.463290
164	1.469740
165	1.476620
166	1.483070
167	1.489950
168	1.496400
169	1.503280
170	1.509730
171	1.516180
172	1.522630
173	1.529510
174	1.535960
175	1.542840
176	1.548860
177	1.555310
178	1.562190
179	1.568210
180	1.574660
181	1.581110
182	1.586700
183	1.593150
184	1.599170
185	1.605190
186	1.611210
187	1.616370
188	1.622390
189	1.627980
190	1.633140
191	1.638300
192	1.643460
193	1.648190
194	1.653350
195	1.658080
196	1.662380
197	1.667110
198	1.670980
199	1.675280
200	1.679150
201	1.683020
202	1.686460
203	1.689040
204	1.692050
205	1.695490
206	1.698070
207	1.700220
208	1.702800
209	1.704520
210	1.706670
211	1.708390
212	1.709680
213	1.710540
214	1.711400
215	1.711830
216	1.712260
217	1.712690
218	1.712690
219	1.713120
220	1.713120
221	1.713120
222	1.713120
223	1.713550
224	1.713120
225	1.713550
226	1.713550
227	1.713550
228	1.713550
229	1.713550
230	1.713550
231	1.713550
232	1.713980
233	1.713550
234	1.713550
235	1.713550
236	1.713550
237	1.713550
238	1.713550
239	1.713980
240	1.713550
241	1.713980
242	1.713980
243	1.713550
244	1.713550
245	1.713550
246	1.713980
247	1.713980
248	1.713550
249	1.713550
250	1.713550
251	1.713550
252	1.713550
253	1.713550
254	1.713550
255	1.713980
