# value	voltage [V]
0	0.005160
1	0.012040
2	0.018490
3	0.024940
4	0.031390
5	0.038270
6	0.044720
7	0.051600
8	0.058050
9	0.064930
10	0.071380
11	0.078260
12	0.085140
13	0.091590
14	0.098040
15	0.104490
16	0.111370
17	0.117820
18	0.124270
19	0.131150
20	0.138030
21	0.144480
22	0.151360
23	0.157380
24	0.164260
25	0.171140
26	0.177590
27	0.184040
28	0.190920
29	0.197800
30	0.203820
31	0.210700
32	0.217150
33	0.224030
34	0.230480
35	0.236930
36	0.244240
37	0.250690
38	0.257140
39	0.263590
40	0.270040
41	0.276920
42	0.283370
43	0.289820
44	0.297130
45	0.303150
46	0.310030
47	0.316480
48	0.322930
49	0.329380
50	0.336260
51	0.343140
52	0.349590
53	0.356470
54	0.362490
55	0.369370
56	0.375820
57	0.382700
58	0.389150
59	0.396030
60	0.402480
61	0.408930
62	0.415810
63	0.422260
64	0.428710
65	0.435160
66	0.442040
67	0.448490
68	0.455370
69	0.461820
70	0.468270
71	0.474720
72	0.481170
73	0.488050
74	0.494500
75	0.501380
76	0.508260
77	0.514710
78	0.521160
79	0.527610
80	0.534060
81	0.540940
82	0.546960
83	0.553840
84	0.560290
85	0.567170
86	0.574050
87	0.580070
88	0.586950
89	0.593400
90	0.599850
91	0.606730
92	0.612750
93	0.619630
94	0.626080
95	0.632960
96	0.639410
97	0.646290
98	0.652310
99	0.658760
100	0.665640
101	0.672090
102	0.678540
103	0.684990
104	0.691440
105	0.698750
106	0.705200
107	0.711650
108	0.717670
109	0.724980
110	0.731000
111	0.737880
112	0.743900
113	0.749920
114	0.756800
115	0.763250
116	0.770560
117	0.777010
118	0.783460
119	0.789910
120	0.795070
121	0.802380
122	0.809260
123	0.815280
124	0.822160
125	0.827320
126	0.834630
127	0.841510
128	0.847100
129	0.853980
130	0.859570
131	0.866020
132	0.873760
133	0.879350
134	0.885370
135	0.892680
136	0.899130
137	0.904720
138	0.910310
139	0.917620
140	0.922780
141	0.928800
142	0.935250
143	0.942130
144	0.948580
145	0.955030
146	0.962340
147	0.965350
148	0.972230
149	0.979540
150	0.984700
151	0.991580
152	0.997170
153	1.005770
154	1.011790
155	1.017380
156	1.022540
157	1.030280
158	1.036300
159	1.040600
160	1.048340
161	1.054790
162	1.060380
163	1.069410
164	1.076720
165	1.082740
166	1.087470
167	1.094780
168	1.101230
169	1.108540
170	1.114130
171	1.122300
172	1.128750
173	1.135630
174	1.142510
175	1.149820
176	1.155840
177	1.162290
178	1.170460
179	1.176910
180	1.182500
181	1.189380
182	1.197550
183	1.203140
184	1.211310
185	1.218190
186	1.225500
187	1.231090
188	1.239260
189	1.245710
190	1.252160
191	1.259040
192	1.266350
193	1.273660
194	1.280970
195	1.286560
196	1.294300
197	1.301610
198	1.307630
199	1.314080
200	1.320960
201	1.327410
202	1.334720
203	1.342030
204	1.348480
205	1.354930
206	1.362670
207	1.369120
208	1.376860
209	1.382880
210	1.390190
211	1.397070
212	1.403950
213	1.411260
214	1.417710
215	1.425020
216	1.432330
217	1.438780
218	1.445660
219	1.452540
220	1.459420
221	1.465870
222	1.473180
223	1.480060
224	1.486940
225	1.492960
226	1.500700
227	1.507580
228	1.514460
229	1.520480
230	1.528650
231	1.535100
232	1.541550
233	1.549720
234	1.555740
235	1.562620
236	1.569930
237	1.576810
238	1.583690
239	1.590140
240	1.597020
241	1.604330
242	1.611210
243	1.617660
244	1.624540
245	1.631850
246	1.638730
247	1.645180
248	1.652920
249	1.659800
250	1.666680
251	1.673560
252	1.680440
253	1.687320
254	1.694630
255	1.702370
