# value	voltage [V]
0	0.396030
1	0.402910
2	0.409360
3	0.415810
4	0.422690
5	0.429140
6	0.435590
7	0.442040
8	0.448920
9	0.455370
10	0.462250
11	0.468700
12	0.475150
13	0.481600
14	0.488480
15	0.494930
16	0.501810
17	0.508690
18	0.515140
19	0.521590
20	0.528040
21	0.534920
22	0.541370
23	0.547820
24	0.555130
25	0.561580
26	0.568030
27	0.574910
28	0.581360
29	0.587810
30	0.594690
31	0.601140
32	0.608020
33	0.614900
34	0.621350
35	0.627800
36	0.634250
37	0.641130
38	0.647580
39	0.654460
40	0.661340
41	0.667790
42	0.674240
43	0.680690
44	0.687570
45	0.694880
46	0.700900
47	0.707780
48	0.714230
49	0.720680
50	0.727990
51	0.734440
52	0.740890
53	0.747770
54	0.754220
55	0.761100
56	0.767550
57	0.774430
58	0.781310
59	0.787760
60	0.794210
61	0.801090
62	0.807970
63	0.813990
64	0.820870
65	0.827750
66	0.834630
67	0.841510
68	0.848390
69	0.854840
70	0.861290
71	0.867740
72	0.874620
73	0.881930
74	0.888380
75	0.895260
76	0.901710
77	0.908160
78	0.915040
79	0.921490
80	0.928800
81	0.935680
82	0.942130
83	0.949010
84	0.955890
85	0.962770
86	0.969220
87	0.975670
88	0.982550
89	0.989430
90	0.996310
91	1.003190
92	1.009640
93	1.016090
94	1.022970
95	1.029850
96	1.036300
97	1.043180
98	1.050060
99	1.056940
100	1.063390
101	1.070270
102	1.076720
103	1.083600
104	1.090480
105	1.096930
106	1.104240
107	1.110260
108	1.117140
109	1.124020
110	1.130040
111	1.136920
112	1.143800
113	1.150250
114	1.156700
115	1.163580
116	1.170460
117	1.177340
118	1.183790
119	1.190240
120	1.197120
121	1.203570
122	1.210020
123	1.217330
124	1.223780
125	1.230230
126	1.236680
127	1.243130
128	1.250440
129	1.256460
130	1.263340
131	1.270220
132	1.276670
133	1.283120
134	1.290000
135	1.296450
136	1.302900
137	1.309350
138	1.315800
139	1.323110
140	1.329560
141	1.336010
142	1.342460
143	1.348910
144	1.355360
145	1.361810
146	1.368690
147	1.374710
148	1.381590
149	1.388040
150	1.394490
151	1.400940
152	1.407820
153	1.414270
154	1.420720
155	1.427170
156	1.433620
157	1.440070
158	1.446950
159	1.453400
160	1.459850
161	1.466300
162	1.472750
163	1.478770
164	1.485220
165	1.492100
166	1.498550
167	1.504570
168	1.511020
169	1.517900
170	1.523920
171	1.530370
172	1.536820
173	1.543270
174	1.549720
175	1.555740
176	1.561760
177	1.568210
178	1.574660
179	1.580680
180	1.586700
181	1.592720
182	1.598740
183	1.604330
184	1.610350
185	1.615940
186	1.621530
187	1.627120
188	1.632710
189	1.637870
190	1.643030
191	1.648190
192	1.652920
193	1.658080
194	1.662380
195	1.667110
196	1.670980
197	1.675710
198	1.679580
199	1.683450
200	1.686460
201	1.690330
202	1.693340
203	1.696350
204	1.699360
205	1.701940
206	1.704090
207	1.706670
208	1.708390
209	1.710110
210	1.711400
211	1.712260
212	1.712690
213	1.712690
214	1.713120
215	1.713120
216	1.713550
217	1.713550
218	1.713980
219	1.713980
220	1.713980
221	1.713980
222	1.713980
223	1.713980
224	1.713980
225	1.713980
226	1.713980
227	1.713980
228	1.713980
229	1.713980
230	1.713980
231	1.713980
232	1.713980
233	1.713980
234	1.713980
235	1.713980
236	1.713980
237	1.713980
238	1.713980
239	1.713980
240	1.713980
241	1.713980
242	1.713980
243	1.713980
244	1.713980
245	1.713980
246	1.713980
247	1.713980
248	1.713980
249	1.713980
250	1.714410
251	1.713980
252	1.713980
253	1.713980
254	1.713980
255	1.713980
