# value	voltage [V]
0	0.377970
1	0.384420
2	0.390440
3	0.396890
4	0.402910
5	0.408930
6	0.414950
7	0.421400
8	0.427420
9	0.433440
10	0.439460
11	0.445910
12	0.451930
13	0.457520
14	0.463970
15	0.469560
16	0.476010
17	0.482030
18	0.488050
19	0.493640
20	0.500090
21	0.506110
22	0.512130
23	0.517720
24	0.523740
25	0.529330
26	0.535350
27	0.541370
28	0.546960
29	0.552980
30	0.559000
31	0.564590
32	0.570180
33	0.575770
34	0.581360
35	0.586950
36	0.592540
37	0.598130
38	0.603720
39	0.609310
40	0.614470
41	0.619630
42	0.625220
43	0.630380
44	0.635540
45	0.640700
46	0.645860
47	0.650590
48	0.655320
49	0.660480
50	0.665210
51	0.670370
52	0.674670
53	0.678540
54	0.683270
55	0.687140
56	0.691440
57	0.695740
58	0.699180
59	0.703050
60	0.706490
61	0.709500
62	0.712940
63	0.715950
64	0.718960
65	0.721110
66	0.723260
67	0.725840
68	0.727560
69	0.729710
70	0.731000
71	0.732290
72	0.733580
73	0.734440
74	0.735730
75	0.736590
76	0.737020
77	0.737020
78	0.737880
79	0.738310
80	0.738740
81	0.738740
82	0.738740
83	0.739170
84	0.739600
85	0.739600
86	0.740030
87	0.739600
88	0.739600
89	0.740030
90	0.740030
91	0.740030
92	0.740030
93	0.740460
94	0.740460
95	0.740460
96	0.740030
97	0.740030
98	0.740030
99	0.740460
100	0.740460
101	0.740460
102	0.740460
103	0.740460
104	0.740460
105	0.740030
106	0.740460
107	0.740460
108	0.740460
109	0.740030
110	0.740030
111	0.740460
112	0.740460
113	0.740030
114	0.740460
115	0.740460
116	0.740460
117	0.740030
118	0.740460
119	0.740460
120	0.740030
121	0.740460
122	0.740460
123	0.740460
124	0.740460
125	0.740460
126	0.740460
127	0.740460
128	0.740460
129	0.740030
130	0.740030
131	0.740030
132	0.740030
133	0.740030
134	0.740030
135	0.740030
136	0.740460
137	0.740030
138	0.740460
139	0.740460
140	0.740030
141	0.740460
142	0.740460
143	0.740030
144	0.740460
145	0.740460
146	0.740460
147	0.740460
148	0.740460
149	0.740030
150	0.740460
151	0.740460
152	0.740460
153	0.740460
154	0.740030
155	0.740460
156	0.740460
157	0.740460
158	0.740030
159	0.740460
160	0.740030
161	0.740460
162	0.740030
163	0.740460
164	0.740460
165	0.740460
166	0.740460
167	0.740460
168	0.740460
169	0.740460
170	0.740460
171	0.740030
172	0.740460
173	0.740030
174	0.740030
175	0.740460
176	0.740460
177	0.740460
178	0.740460
179	0.740460
180	0.740460
181	0.740030
182	0.740460
183	0.740460
184	0.740460
185	0.740030
186	0.740460
187	0.740030
188	0.740460
189	0.740460
190	0.740460
191	0.740460
192	0.740460
193	0.740030
194	0.740460
195	0.740460
196	0.740030
197	0.740460
198	0.740030
199	0.740460
200	0.740030
201	0.740460
202	0.740460
203	0.740030
204	0.740460
205	0.740460
206	0.740460
207	0.740460
208	0.740460
209	0.740460
210	0.740460
211	0.740460
212	0.740460
213	0.740030
214	0.740460
215	0.740030
216	0.740460
217	0.740460
218	0.740030
219	0.740030
220	0.740460
221	0.740460
222	0.740460
223	0.740460
224	0.740460
225	0.740460
226	0.740460
227	0.740460
228	0.740460
229	0.740460
230	0.740460
231	0.740030
232	0.740460
233	0.740030
234	0.740460
235	0.740460
236	0.740460
237	0.740460
238	0.740030
239	0.740460
240	0.740030
241	0.740030
242	0.740460
243	0.740460
244	0.740030
245	0.740460
246	0.740460
247	0.740460
248	0.740460
249	0.740460
250	0.740460
251	0.740460
252	0.740030
253	0.740460
254	0.740030
255	0.740460
